time :09/04/17 12:41:00  B100 is committed to G99
time :09/04/17 19:01:42  B62 is committed to G53
time :09/04/17 19:01:42  B90 is committed to G54
time :09/04/17 19:01:42  B50 is committed to G55
time :09/04/17 19:01:42  B88 is committed to G56
time :09/04/17 19:01:42  B89 is committed to G57
time :09/04/17 19:01:42  B51 is committed to G58
time :09/04/17 19:01:42  B55 is committed to G59
time :09/04/17 19:01:42  B35 is committed to G60
time :09/04/17 19:01:42  B60 is committed to G61
time :09/04/17 19:01:42  B91 is committed to G62
time :09/04/17 19:01:42  B36 is committed to G63
time :09/04/17 19:01:42  B41 is committed to G64
time :09/04/17 19:01:42  B79 is committed to G65
time :09/04/17 19:01:42  B54 is committed to G66
time :09/04/17 19:01:42  B37 is committed to G69
time :09/04/17 19:01:42  B57 is committed to G70
time :09/04/17 19:01:42  B70 is committed to G74
time :09/04/17 19:01:42  B58 is committed to G75
time :09/04/17 19:01:42  B69 is committed to G76
time :09/04/17 19:01:42  B92 is committed to G79
time :09/04/17 19:01:42  B82 is committed to G81
time :09/04/17 19:01:42  B94 is committed to G82
time :09/04/17 19:01:42  B97 is committed to G83
time :09/04/17 19:01:42  B96 is committed to G84
time :09/04/17 19:01:42  B66 is committed to G86
time :09/04/17 19:01:42  B38 is committed to G87
time :09/04/17 19:01:42  B99 is committed to G88
time :09/04/17 19:01:42  B93 is committed to G91
time :09/04/17 19:01:42  B98 is committed to G92
time :09/04/17 19:01:42  B100 is committed to G94
time :09/04/17 19:03:15  B33 is committed to G0
time :09/04/17 19:03:15  B66 is committed to G1
time :09/04/17 19:03:15  B10 is committed to G2
time :09/04/17 19:03:15  B1 is committed to G3
time :09/04/17 19:03:15  B69 is committed to G4
time :09/04/17 19:03:15  B2 is committed to G5
time :09/04/17 19:03:15  B16 is committed to G6
time :09/04/17 19:03:15  B31 is committed to G7
time :09/04/17 19:03:15  B24 is committed to G8
time :09/04/17 19:03:15  B4 is committed to G9
time :09/04/17 19:03:15  B3 is committed to G10
time :09/04/17 19:03:15  B5 is committed to G11
time :09/04/17 19:03:15  B6 is committed to G12
time :09/04/17 19:03:15  B7 is committed to G13
time :09/04/17 19:03:15  B8 is committed to G14
time :09/04/17 19:03:15  B36 is committed to G15
time :09/04/17 19:03:15  B20 is committed to G16
time :09/04/17 19:03:15  B9 is committed to G17
time :09/04/17 19:03:15  B19 is committed to G19
time :09/04/17 19:03:15  B42 is committed to G20
time :09/04/17 19:03:15  B11 is committed to G21
time :09/04/17 19:03:15  B12 is committed to G22
time :09/04/17 19:03:15  B13 is committed to G23
time :09/04/17 19:03:15  B54 is committed to G24
time :09/04/17 19:03:15  B14 is committed to G25
time :09/04/17 19:03:15  B17 is committed to G26
time :09/04/17 19:03:15  B23 is committed to G27
time :09/04/17 19:03:15  B27 is committed to G28
time :09/04/17 19:03:15  B15 is committed to G29
time :09/04/17 19:03:15  B55 is committed to G30
time :09/04/17 19:03:15  B38 is committed to G31
time :09/04/17 19:03:15  B22 is committed to G32
time :09/04/17 19:03:15  B18 is committed to G33
time :09/04/17 19:03:15  B28 is committed to G34
time :09/04/17 19:03:15  B40 is committed to G35
time :09/04/17 19:03:15  B56 is committed to G36
time :09/04/17 19:03:15  B34 is committed to G37
time :09/04/17 19:03:15  B52 is committed to G38
time :09/04/17 19:03:15  B30 is committed to G39
time :09/04/17 19:03:15  B58 is committed to G40
time :09/04/17 19:03:15  B61 is committed to G41
time :09/04/17 19:03:15  B21 is committed to G42
time :09/04/17 19:03:15  B39 is committed to G43
time :09/04/17 19:03:15  B44 is committed to G44
time :09/04/17 19:03:15  B25 is committed to G45
time :09/04/17 19:03:15  B29 is committed to G46
time :09/04/17 19:03:15  B81 is committed to G47
time :09/04/17 19:03:15  B48 is committed to G48
time :09/04/17 19:03:15  B46 is committed to G49
time :09/04/17 19:03:15  B26 is committed to G50
time :09/04/17 19:03:15  B32 is committed to G51
time :09/04/17 19:03:15  B43 is committed to G52
time :09/04/17 19:03:15  B57 is committed to G53
time :09/04/17 19:03:15  B83 is committed to G54
time :09/04/17 19:03:15  B82 is committed to G55
time :09/04/17 19:03:15  B35 is committed to G56
time :09/04/17 19:03:15  B47 is committed to G57
time :09/04/17 19:03:15  B49 is committed to G58
time :09/04/17 19:03:15  B37 is committed to G59
time :09/04/17 19:03:15  B41 is committed to G60
time :09/04/17 19:03:15  B45 is committed to G61
time :09/04/17 19:03:15  B50 is committed to G62
time :09/04/17 19:03:15  B63 is committed to G63
time :09/04/17 19:03:15  B65 is committed to G64
time :09/04/17 19:03:15  B85 is committed to G65
time :09/04/17 19:03:15  B59 is committed to G66
time :09/04/17 19:03:15  B51 is committed to G67
time :09/04/17 19:03:15  B89 is committed to G68
time :09/04/17 19:03:15  B64 is committed to G69
time :09/04/17 19:03:15  B62 is committed to G70
time :09/04/17 19:03:15  B70 is committed to G71
time :09/04/17 19:03:15  B53 is committed to G72
time :09/04/17 19:03:15  B71 is committed to G73
time :09/04/17 19:03:15  B72 is committed to G74
time :09/04/17 19:03:15  B94 is committed to G75
time :09/04/17 19:03:15  B73 is committed to G76
time :09/04/17 19:03:15  B95 is committed to G77
time :09/04/17 19:03:15  B60 is committed to G78
time :09/04/17 19:03:15  B67 is committed to G79
time :09/04/17 19:03:15  B79 is committed to G80
time :09/04/17 19:03:15  B74 is committed to G82
time :09/04/17 19:03:15  B76 is committed to G83
time :09/04/17 19:03:15  B68 is committed to G84
time :09/04/17 19:03:15  B77 is committed to G85
time :09/04/17 19:03:15  B78 is committed to G86
time :09/04/17 19:03:15  B75 is committed to G89
time :09/04/17 19:03:15  B80 is committed to G90
time :09/04/17 19:03:15  B84 is committed to G91
time :09/04/17 19:03:15  B88 is committed to G92
time :09/04/17 19:03:15  B91 is committed to G93
time :09/04/17 19:03:15  B86 is committed to G99
time :09/04/17 19:03:18  B33 is committed to G0
time :09/04/17 19:03:18  B66 is committed to G1
time :09/04/17 19:03:18  B10 is committed to G2
time :09/04/17 19:03:18  B1 is committed to G3
time :09/04/17 19:03:18  B69 is committed to G4
time :09/04/17 19:03:18  B2 is committed to G5
time :09/04/17 19:03:18  B16 is committed to G6
time :09/04/17 19:03:18  B31 is committed to G7
time :09/04/17 19:03:18  B24 is committed to G8
time :09/04/17 19:03:18  B4 is committed to G9
time :09/04/17 19:03:18  B3 is committed to G10
time :09/04/17 19:03:18  B5 is committed to G11
time :09/04/17 19:03:18  B6 is committed to G12
time :09/04/17 19:03:18  B7 is committed to G13
time :09/04/17 19:03:18  B8 is committed to G14
time :09/04/17 19:03:18  B36 is committed to G15
time :09/04/17 19:03:18  B20 is committed to G16
time :09/04/17 19:03:18  B9 is committed to G17
time :09/04/17 19:03:18  B19 is committed to G19
time :09/04/17 19:03:18  B42 is committed to G20
time :09/04/17 19:03:18  B11 is committed to G21
time :09/04/17 19:03:18  B12 is committed to G22
time :09/04/17 19:03:18  B13 is committed to G23
time :09/04/17 19:03:18  B54 is committed to G24
time :09/04/17 19:03:18  B14 is committed to G25
time :09/04/17 19:03:18  B17 is committed to G26
time :09/04/17 19:03:18  B23 is committed to G27
time :09/04/17 19:03:18  B27 is committed to G28
time :09/04/17 19:03:18  B15 is committed to G29
time :09/04/17 19:03:18  B55 is committed to G30
time :09/04/17 19:03:18  B38 is committed to G31
time :09/04/17 19:03:18  B22 is committed to G32
time :09/04/17 19:03:18  B18 is committed to G33
time :09/04/17 19:03:18  B28 is committed to G34
time :09/04/17 19:03:18  B40 is committed to G35
time :09/04/17 19:03:18  B56 is committed to G36
time :09/04/17 19:03:18  B34 is committed to G37
time :09/04/17 19:03:18  B52 is committed to G38
time :09/04/17 19:03:18  B30 is committed to G39
time :09/04/17 19:03:18  B58 is committed to G40
time :09/04/17 19:03:18  B61 is committed to G41
time :09/04/17 19:03:18  B21 is committed to G42
time :09/04/17 19:03:18  B39 is committed to G43
time :09/04/17 19:03:18  B44 is committed to G44
time :09/04/17 19:03:18  B25 is committed to G45
time :09/04/17 19:03:18  B29 is committed to G46
time :09/04/17 19:03:18  B81 is committed to G47
time :09/04/17 19:03:18  B48 is committed to G48
time :09/04/17 19:03:18  B46 is committed to G49
time :09/04/17 19:03:18  B26 is committed to G50
time :09/04/17 19:03:18  B32 is committed to G51
time :09/04/17 19:03:18  B43 is committed to G52
time :09/04/17 19:03:18  B57 is committed to G53
time :09/04/17 19:03:18  B83 is committed to G54
time :09/04/17 19:03:18  B82 is committed to G55
time :09/04/17 19:03:18  B35 is committed to G56
time :09/04/17 19:03:18  B47 is committed to G57
time :09/04/17 19:03:18  B49 is committed to G58
time :09/04/17 19:03:18  B37 is committed to G59
time :09/04/17 19:03:18  B41 is committed to G60
time :09/04/17 19:03:18  B45 is committed to G61
time :09/04/17 19:03:18  B50 is committed to G62
time :09/04/17 19:03:18  B63 is committed to G63
time :09/04/17 19:03:18  B65 is committed to G64
time :09/04/17 19:03:18  B85 is committed to G65
time :09/04/17 19:03:18  B59 is committed to G66
time :09/04/17 19:03:18  B51 is committed to G67
time :09/04/17 19:03:18  B89 is committed to G68
time :09/04/17 19:03:18  B64 is committed to G69
time :09/04/17 19:03:18  B62 is committed to G70
time :09/04/17 19:03:18  B70 is committed to G71
time :09/04/17 19:03:18  B53 is committed to G72
time :09/04/17 19:03:18  B71 is committed to G73
time :09/04/17 19:03:18  B72 is committed to G74
time :09/04/17 19:03:18  B94 is committed to G75
time :09/04/17 19:03:18  B73 is committed to G76
time :09/04/17 19:03:18  B95 is committed to G77
time :09/04/17 19:03:18  B60 is committed to G78
time :09/04/17 19:03:18  B67 is committed to G79
time :09/04/17 19:03:18  B79 is committed to G80
time :09/04/17 19:03:18  B74 is committed to G82
time :09/04/17 19:03:18  B76 is committed to G83
time :09/04/17 19:03:18  B68 is committed to G84
time :09/04/17 19:03:18  B77 is committed to G85
time :09/04/17 19:03:18  B78 is committed to G86
time :09/04/17 19:03:18  B75 is committed to G89
time :09/04/17 19:03:18  B80 is committed to G90
time :09/04/17 19:03:18  B84 is committed to G91
time :09/04/17 19:03:18  B88 is committed to G92
time :09/04/17 19:03:18  B91 is committed to G93
time :09/04/17 19:03:18  B86 is committed to G99
time :10/04/17 04:37:45  B33 is committed to G0
time :10/04/17 04:37:45  B66 is committed to G1
time :10/04/17 04:37:45  B10 is committed to G2
time :10/04/17 04:37:45  B1 is committed to G3
time :10/04/17 04:37:45  B69 is committed to G4
time :10/04/17 04:37:45  B2 is committed to G5
time :10/04/17 04:37:45  B16 is committed to G6
time :10/04/17 04:37:45  B31 is committed to G7
time :10/04/17 04:37:45  B24 is committed to G8
time :10/04/17 04:37:45  B4 is committed to G9
time :10/04/17 04:37:45  B3 is committed to G10
time :10/04/17 04:37:45  B5 is committed to G11
time :10/04/17 04:37:45  B6 is committed to G12
time :10/04/17 04:37:45  B7 is committed to G13
time :10/04/17 04:37:45  B8 is committed to G14
time :10/04/17 04:37:45  B36 is committed to G15
time :10/04/17 04:37:45  B20 is committed to G16
time :10/04/17 04:37:45  B9 is committed to G17
time :10/04/17 04:37:45  B19 is committed to G19
time :10/04/17 04:37:45  B42 is committed to G20
time :10/04/17 04:37:45  B11 is committed to G21
time :10/04/17 04:37:45  B12 is committed to G22
time :10/04/17 04:37:45  B13 is committed to G23
time :10/04/17 04:37:45  B54 is committed to G24
time :10/04/17 04:37:45  B14 is committed to G25
time :10/04/17 04:37:45  B17 is committed to G26
time :10/04/17 04:37:45  B23 is committed to G27
time :10/04/17 04:37:45  B27 is committed to G28
time :10/04/17 04:37:45  B15 is committed to G29
time :10/04/17 04:37:45  B55 is committed to G30
time :10/04/17 04:37:45  B38 is committed to G31
time :10/04/17 04:37:45  B22 is committed to G32
time :10/04/17 04:37:45  B18 is committed to G33
time :10/04/17 04:37:45  B28 is committed to G34
time :10/04/17 04:37:45  B40 is committed to G35
time :10/04/17 04:37:45  B56 is committed to G36
time :10/04/17 04:37:45  B34 is committed to G37
time :10/04/17 04:37:45  B52 is committed to G38
time :10/04/17 04:37:45  B30 is committed to G39
time :10/04/17 04:37:45  B58 is committed to G40
time :10/04/17 04:37:45  B61 is committed to G41
time :10/04/17 04:37:45  B21 is committed to G42
time :10/04/17 04:37:45  B39 is committed to G43
time :10/04/17 04:37:45  B44 is committed to G44
time :10/04/17 04:37:45  B25 is committed to G45
time :10/04/17 04:37:45  B29 is committed to G46
time :10/04/17 04:37:45  B81 is committed to G47
time :10/04/17 04:37:45  B48 is committed to G48
time :10/04/17 04:37:45  B46 is committed to G49
time :10/04/17 04:37:45  B26 is committed to G50
time :10/04/17 04:37:45  B32 is committed to G51
time :10/04/17 04:37:45  B43 is committed to G52
time :10/04/17 04:37:45  B57 is committed to G53
time :10/04/17 04:37:45  B83 is committed to G54
time :10/04/17 04:37:45  B82 is committed to G55
time :10/04/17 04:37:45  B35 is committed to G56
time :10/04/17 04:37:45  B47 is committed to G57
time :10/04/17 04:37:45  B49 is committed to G58
time :10/04/17 04:37:45  B37 is committed to G59
time :10/04/17 04:37:45  B41 is committed to G60
time :10/04/17 04:37:45  B45 is committed to G61
time :10/04/17 04:37:45  B50 is committed to G62
time :10/04/17 04:37:45  B63 is committed to G63
time :10/04/17 04:37:45  B65 is committed to G64
time :10/04/17 04:37:45  B85 is committed to G65
time :10/04/17 04:37:45  B59 is committed to G66
time :10/04/17 04:37:45  B51 is committed to G67
time :10/04/17 04:37:45  B89 is committed to G68
time :10/04/17 04:37:45  B64 is committed to G69
time :10/04/17 04:37:45  B62 is committed to G70
time :10/04/17 04:37:45  B70 is committed to G71
time :10/04/17 04:37:45  B53 is committed to G72
time :10/04/17 04:37:45  B71 is committed to G73
time :10/04/17 04:37:45  B72 is committed to G74
time :10/04/17 04:37:45  B94 is committed to G75
time :10/04/17 04:37:45  B73 is committed to G76
time :10/04/17 04:37:45  B95 is committed to G77
time :10/04/17 04:37:45  B60 is committed to G78
time :10/04/17 04:37:45  B67 is committed to G79
time :10/04/17 04:37:45  B79 is committed to G80
time :10/04/17 04:37:45  B74 is committed to G82
time :10/04/17 04:37:45  B76 is committed to G83
time :10/04/17 04:37:45  B68 is committed to G84
time :10/04/17 04:37:45  B77 is committed to G85
time :10/04/17 04:37:45  B78 is committed to G86
time :10/04/17 04:37:45  B75 is committed to G89
time :10/04/17 04:37:45  B80 is committed to G90
time :10/04/17 04:37:45  B84 is committed to G91
time :10/04/17 04:37:45  B88 is committed to G92
time :10/04/17 04:37:45  B91 is committed to G93
time :10/04/17 04:37:45  B86 is committed to G99
time :10/04/17 04:38:31  B33 is committed to G0
time :10/04/17 04:38:31  B66 is committed to G1
time :10/04/17 04:38:31  B10 is committed to G2
time :10/04/17 04:38:31  B1 is committed to G3
time :10/04/17 04:38:31  B69 is committed to G4
time :10/04/17 04:38:31  B2 is committed to G5
time :10/04/17 04:38:31  B16 is committed to G6
time :10/04/17 04:38:31  B31 is committed to G7
time :10/04/17 04:38:31  B24 is committed to G8
time :10/04/17 04:38:31  B4 is committed to G9
time :10/04/17 04:38:31  B3 is committed to G10
time :10/04/17 04:38:31  B5 is committed to G11
time :10/04/17 04:38:31  B6 is committed to G12
time :10/04/17 04:38:31  B7 is committed to G13
time :10/04/17 04:38:31  B8 is committed to G14
time :10/04/17 04:38:31  B36 is committed to G15
time :10/04/17 04:38:31  B20 is committed to G16
time :10/04/17 04:38:31  B9 is committed to G17
time :10/04/17 04:38:31  B19 is committed to G19
time :10/04/17 04:38:31  B42 is committed to G20
time :10/04/17 04:38:31  B11 is committed to G21
time :10/04/17 04:38:31  B12 is committed to G22
time :10/04/17 04:38:31  B13 is committed to G23
time :10/04/17 04:38:31  B54 is committed to G24
time :10/04/17 04:38:31  B14 is committed to G25
time :10/04/17 04:38:31  B17 is committed to G26
time :10/04/17 04:38:31  B23 is committed to G27
time :10/04/17 04:38:31  B27 is committed to G28
time :10/04/17 04:38:31  B15 is committed to G29
time :10/04/17 04:38:31  B55 is committed to G30
time :10/04/17 04:38:31  B38 is committed to G31
time :10/04/17 04:38:31  B22 is committed to G32
time :10/04/17 04:38:31  B18 is committed to G33
time :10/04/17 04:38:31  B28 is committed to G34
time :10/04/17 04:38:31  B40 is committed to G35
time :10/04/17 04:38:31  B56 is committed to G36
time :10/04/17 04:38:31  B34 is committed to G37
time :10/04/17 04:38:31  B52 is committed to G38
time :10/04/17 04:38:31  B30 is committed to G39
time :10/04/17 04:38:31  B58 is committed to G40
time :10/04/17 04:38:31  B61 is committed to G41
time :10/04/17 04:38:31  B21 is committed to G42
time :10/04/17 04:38:31  B39 is committed to G43
time :10/04/17 04:38:31  B44 is committed to G44
time :10/04/17 04:38:31  B25 is committed to G45
time :10/04/17 04:38:31  B29 is committed to G46
time :10/04/17 04:38:31  B81 is committed to G47
time :10/04/17 04:38:31  B48 is committed to G48
time :10/04/17 04:38:31  B46 is committed to G49
time :10/04/17 04:38:31  B26 is committed to G50
time :10/04/17 04:38:31  B32 is committed to G51
time :10/04/17 04:38:31  B43 is committed to G52
time :10/04/17 04:38:31  B57 is committed to G53
time :10/04/17 04:38:31  B83 is committed to G54
time :10/04/17 04:38:31  B82 is committed to G55
time :10/04/17 04:38:31  B35 is committed to G56
time :10/04/17 04:38:31  B47 is committed to G57
time :10/04/17 04:38:31  B49 is committed to G58
time :10/04/17 04:38:31  B37 is committed to G59
time :10/04/17 04:38:31  B41 is committed to G60
time :10/04/17 04:38:31  B45 is committed to G61
time :10/04/17 04:38:31  B50 is committed to G62
time :10/04/17 04:38:31  B63 is committed to G63
time :10/04/17 04:38:31  B65 is committed to G64
time :10/04/17 04:38:31  B85 is committed to G65
time :10/04/17 04:38:31  B59 is committed to G66
time :10/04/17 04:38:31  B51 is committed to G67
time :10/04/17 04:38:31  B89 is committed to G68
time :10/04/17 04:38:31  B64 is committed to G69
time :10/04/17 04:38:31  B62 is committed to G70
time :10/04/17 04:38:31  B70 is committed to G71
time :10/04/17 04:38:31  B53 is committed to G72
time :10/04/17 04:38:31  B71 is committed to G73
time :10/04/17 04:38:31  B72 is committed to G74
time :10/04/17 04:38:31  B94 is committed to G75
time :10/04/17 04:38:31  B73 is committed to G76
time :10/04/17 04:38:31  B95 is committed to G77
time :10/04/17 04:38:31  B60 is committed to G78
time :10/04/17 04:38:31  B67 is committed to G79
time :10/04/17 04:38:31  B79 is committed to G80
time :10/04/17 04:38:31  B74 is committed to G82
time :10/04/17 04:38:31  B76 is committed to G83
time :10/04/17 04:38:31  B68 is committed to G84
time :10/04/17 04:38:31  B77 is committed to G85
time :10/04/17 04:38:31  B78 is committed to G86
time :10/04/17 04:38:31  B75 is committed to G89
time :10/04/17 04:38:31  B80 is committed to G90
time :10/04/17 04:38:31  B84 is committed to G91
time :10/04/17 04:38:31  B88 is committed to G92
time :10/04/17 04:38:31  B91 is committed to G93
time :10/04/17 04:38:31  B86 is committed to G99
